RegionSegment,RegionSegmentEndUse,RegionSegmentEndUseEfficiency,RegionSegmentEndUseEfficiencyVintage,RegionSegmentEndUseEfficiencyDescriptionVintage,RegionSegmentEndUseVintage,Region,Segment,End Use,Efficiency Level,Efficiency Description,Construction Vintage,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041
SCLSingle Family Low Income,SCLSingle Family Low IncomeOther,SCLSingle Family Low IncomeOther1,SCLSingle Family Low IncomeOther1Existing,SCLSingle Family Low IncomeOtherOther Equipment End UseExisting,SCLSingle Family Low IncomeOtherExisting,SCL,Single Family Low Income,Other,1,Other Equipment End Use,Existing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomeOther,SCLSingle Family Low IncomeOther1,SCLSingle Family Low IncomeOther1New,SCLSingle Family Low IncomeOtherOther Equipment End UseNew,SCLSingle Family Low IncomeOtherNew,SCL,Single Family Low Income,Other,1,Other Equipment End Use,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomePlug Load Other,SCLSingle Family Low IncomePlug Load Other1,SCLSingle Family Low IncomePlug Load Other1Existing,SCLSingle Family Low IncomePlug Load OtherPlug Load Other Equipment End UseExisting,SCLSingle Family Low IncomePlug Load OtherExisting,SCL,Single Family Low Income,Plug Load Other,1,Plug Load Other Equipment End Use,Existing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomePlug Load Other,SCLSingle Family Low IncomePlug Load Other1,SCLSingle Family Low IncomePlug Load Other1New,SCLSingle Family Low IncomePlug Load OtherPlug Load Other Equipment End UseNew,SCLSingle Family Low IncomePlug Load OtherNew,SCL,Single Family Low Income,Plug Load Other,1,Plug Load Other Equipment End Use,New,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SCLSingle Family Low Income,SCLSingle Family Low IncomePool Pump,SCLSingle Family Low IncomePool Pump3,SCLSingle Family Low IncomePool Pump3Existing,SCLSingle Family Low IncomePool PumpENERGY STAR Pool Pump - VSDExisting,SCLSingle Family Low IncomePool PumpExisting,SCL,Single Family Low Income,Pool Pump,3,ENERGY STAR Pool Pump - VSD,Existing,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741
SCLSingle Family Low Income,SCLSingle Family Low IncomePool Pump,SCLSingle Family Low IncomePool Pump2,SCLSingle Family Low IncomePool Pump2Existing,SCLSingle Family Low IncomePool PumpSeattle Energy Code Pool Pump - Dual SpeedExisting,SCLSingle Family Low IncomePool PumpExisting,SCL,Single Family Low Income,Pool Pump,2,Seattle Energy Code Pool Pump - Dual Speed,Existing,0,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259
SCLSingle Family Low Income,SCLSingle Family Low IncomePool Pump,SCLSingle Family Low IncomePool Pump1,SCLSingle Family Low IncomePool Pump1Existing,SCLSingle Family Low IncomePool PumpMarket Average Pool PumpExisting,SCLSingle Family Low IncomePool PumpExisting,SCL,Single Family Low Income,Pool Pump,1,Market Average Pool Pump,Existing,0.364448259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomePool Pump,SCLSingle Family Low IncomePool Pump3,SCLSingle Family Low IncomePool Pump3New,SCLSingle Family Low IncomePool PumpENERGY STAR Pool Pump - VSDNew,SCLSingle Family Low IncomePool PumpNew,SCL,Single Family Low Income,Pool Pump,3,ENERGY STAR Pool Pump - VSD,New,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741,0.635551741
SCLSingle Family Low Income,SCLSingle Family Low IncomePool Pump,SCLSingle Family Low IncomePool Pump2,SCLSingle Family Low IncomePool Pump2New,SCLSingle Family Low IncomePool PumpSeattle Energy Code Pool Pump - Dual SpeedNew,SCLSingle Family Low IncomePool PumpNew,SCL,Single Family Low Income,Pool Pump,2,Seattle Energy Code Pool Pump - Dual Speed,New,0,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259,0.364448259
SCLSingle Family Low Income,SCLSingle Family Low IncomePool Pump,SCLSingle Family Low IncomePool Pump1,SCLSingle Family Low IncomePool Pump1New,SCLSingle Family Low IncomePool PumpMarket Average Pool PumpNew,SCLSingle Family Low IncomePool PumpNew,SCL,Single Family Low Income,Pool Pump,1,Market Average Pool Pump,New,0.364448259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomePrinter,SCLSingle Family Low IncomePrinter2,SCLSingle Family Low IncomePrinter2Existing,SCLSingle Family Low IncomePrinterENERGY STAR Office PrinterExisting,SCLSingle Family Low IncomePrinterExisting,SCL,Single Family Low Income,Printer,2,ENERGY STAR Office Printer,Existing,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929
SCLSingle Family Low Income,SCLSingle Family Low IncomePrinter,SCLSingle Family Low IncomePrinter1,SCLSingle Family Low IncomePrinter1Existing,SCLSingle Family Low IncomePrinterStandard Office PrinterExisting,SCLSingle Family Low IncomePrinterExisting,SCL,Single Family Low Income,Printer,1,Standard Office Printer,Existing,0.8761881,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071
SCLSingle Family Low Income,SCLSingle Family Low IncomePrinter,SCLSingle Family Low IncomePrinter2,SCLSingle Family Low IncomePrinter2New,SCLSingle Family Low IncomePrinterENERGY STAR Office PrinterNew,SCLSingle Family Low IncomePrinterNew,SCL,Single Family Low Income,Printer,2,ENERGY STAR Office Printer,New,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929,0.123811929
SCLSingle Family Low Income,SCLSingle Family Low IncomePrinter,SCLSingle Family Low IncomePrinter1,SCLSingle Family Low IncomePrinter1New,SCLSingle Family Low IncomePrinterStandard Office PrinterNew,SCLSingle Family Low IncomePrinterNew,SCL,Single Family Low Income,Printer,1,Standard Office Printer,New,0.8761881,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071,0.876188071
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator6,SCLSingle Family Low IncomeRefrigerator6Existing,SCLSingle Family Low IncomeRefrigeratorRefrig and Refrig-Freezer - CEE Tier 3Existing,SCLSingle Family Low IncomeRefrigeratorExisting,SCL,Single Family Low Income,Refrigerator,6,Refrig and Refrig-Freezer - CEE Tier 3,Existing,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator5,SCLSingle Family Low IncomeRefrigerator5Existing,SCLSingle Family Low IncomeRefrigeratorRefrig and Refrig-Freezer - CEE Tier 2Existing,SCLSingle Family Low IncomeRefrigeratorExisting,SCL,Single Family Low Income,Refrigerator,5,Refrig and Refrig-Freezer - CEE Tier 2,Existing,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator4,SCLSingle Family Low IncomeRefrigerator4Existing,SCLSingle Family Low IncomeRefrigeratorRefrig and Refrig-Freezer - CEE Tier 1Existing,SCLSingle Family Low IncomeRefrigeratorExisting,SCL,Single Family Low Income,Refrigerator,4,Refrig and Refrig-Freezer - CEE Tier 1,Existing,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator3,SCLSingle Family Low IncomeRefrigerator3Existing,SCLSingle Family Low IncomeRefrigeratorMarket Average RefrigeratorExisting,SCLSingle Family Low IncomeRefrigeratorExisting,SCL,Single Family Low Income,Refrigerator,3,Market Average Refrigerator,Existing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator2,SCLSingle Family Low IncomeRefrigerator2Existing,SCLSingle Family Low IncomeRefrigeratorFederal Standard 2014 RefrigeratorExisting,SCLSingle Family Low IncomeRefrigeratorExisting,SCL,Single Family Low Income,Refrigerator,2,Federal Standard 2014 Refrigerator,Existing,0.059331409,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator1,SCLSingle Family Low IncomeRefrigerator1Existing,SCLSingle Family Low IncomeRefrigeratorBelow Federal Standard 2014 RefrigeratorExisting,SCLSingle Family Low IncomeRefrigeratorExisting,SCL,Single Family Low Income,Refrigerator,1,Below Federal Standard 2014 Refrigerator,Existing,0.812729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator6,SCLSingle Family Low IncomeRefrigerator6New,SCLSingle Family Low IncomeRefrigeratorRefrig and Refrig-Freezer - CEE Tier 3New,SCLSingle Family Low IncomeRefrigeratorNew,SCL,Single Family Low Income,Refrigerator,6,Refrig and Refrig-Freezer - CEE Tier 3,New,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator5,SCLSingle Family Low IncomeRefrigerator5New,SCLSingle Family Low IncomeRefrigeratorRefrig and Refrig-Freezer - CEE Tier 2New,SCLSingle Family Low IncomeRefrigeratorNew,SCL,Single Family Low Income,Refrigerator,5,Refrig and Refrig-Freezer - CEE Tier 2,New,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator4,SCLSingle Family Low IncomeRefrigerator4New,SCLSingle Family Low IncomeRefrigeratorRefrig and Refrig-Freezer - CEE Tier 1New,SCLSingle Family Low IncomeRefrigeratorNew,SCL,Single Family Low Income,Refrigerator,4,Refrig and Refrig-Freezer - CEE Tier 1,New,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533,0.042646533
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator3,SCLSingle Family Low IncomeRefrigerator3New,SCLSingle Family Low IncomeRefrigeratorMarket Average RefrigeratorNew,SCLSingle Family Low IncomeRefrigeratorNew,SCL,Single Family Low Income,Refrigerator,3,Market Average Refrigerator,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator2,SCLSingle Family Low IncomeRefrigerator2New,SCLSingle Family Low IncomeRefrigeratorFederal Standard 2014 RefrigeratorNew,SCLSingle Family Low IncomeRefrigeratorNew,SCL,Single Family Low Income,Refrigerator,2,Federal Standard 2014 Refrigerator,New,0.872060409,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604,0.8720604
SCLSingle Family Low Income,SCLSingle Family Low IncomeRefrigerator,SCLSingle Family Low IncomeRefrigerator1,SCLSingle Family Low IncomeRefrigerator1New,SCLSingle Family Low IncomeRefrigeratorBelow Federal Standard 2014 RefrigeratorNew,SCLSingle Family Low IncomeRefrigeratorNew,SCL,Single Family Low Income,Refrigerator,1,Below Federal Standard 2014 Refrigerator,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SCLSingle Family Low Income,SCLSingle Family Low IncomeSet Top Box,SCLSingle Family Low IncomeSet Top Box2,SCLSingle Family Low IncomeSet Top Box2Existing,SCLSingle Family Low IncomeSet Top BoxENERGY STAR Set Top BoxExisting,SCLSingle Family Low IncomeSet Top BoxExisting,SCL,Single Family Low Income,Set Top Box,2,ENERGY STAR Set Top Box,Existing,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242
SCLSingle Family Low Income,SCLSingle Family Low IncomeSet Top Box,SCLSingle Family Low IncomeSet Top Box1,SCLSingle Family Low IncomeSet Top Box1Existing,SCLSingle Family Low IncomeSet Top BoxStandard Set Top BoxExisting,SCLSingle Family Low IncomeSet Top BoxExisting,SCL,Single Family Low Income,Set Top Box,1,Standard Set Top Box,Existing,0.3648798,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758
SCLSingle Family Low Income,SCLSingle Family Low IncomeSet Top Box,SCLSingle Family Low IncomeSet Top Box2,SCLSingle Family Low IncomeSet Top Box2New,SCLSingle Family Low IncomeSet Top BoxENERGY STAR Set Top BoxNew,SCLSingle Family Low IncomeSet Top BoxNew,SCL,Single Family Low Income,Set Top Box,2,ENERGY STAR Set Top Box,New,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242,0.635120242
SCLSingle Family Low Income,SCLSingle Family Low IncomeSet Top Box,SCLSingle Family Low IncomeSet Top Box1,SCLSingle Family Low IncomeSet Top Box1New,SCLSingle Family Low IncomeSet Top BoxStandard Set Top BoxNew,SCLSingle Family Low IncomeSet Top BoxNew,SCL,Single Family Low Income,Set Top Box,1,Standard Set Top Box,New,0.3648798,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758,0.364879758
SCLSingle Family Low Income,SCLSingle Family Low IncomeTelevision,SCLSingle Family Low IncomeTelevision2,SCLSingle Family Low IncomeTelevision2Existing,SCLSingle Family Low IncomeTelevisionENERGY STAR Ultra-High Definition TVExisting,SCLSingle Family Low IncomeTelevisionExisting,SCL,Single Family Low Income,Television,2,ENERGY STAR Ultra-High Definition TV,Existing,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163
SCLSingle Family Low Income,SCLSingle Family Low IncomeTelevision,SCLSingle Family Low IncomeTelevision1,SCLSingle Family Low IncomeTelevision1Existing,SCLSingle Family Low IncomeTelevisionMarket Average TVExisting,SCLSingle Family Low IncomeTelevisionExisting,SCL,Single Family Low Income,Television,1,Market Average TV,Existing,0.3721498,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837
SCLSingle Family Low Income,SCLSingle Family Low IncomeTelevision,SCLSingle Family Low IncomeTelevision2,SCLSingle Family Low IncomeTelevision2New,SCLSingle Family Low IncomeTelevisionENERGY STAR Ultra-High Definition TVNew,SCLSingle Family Low IncomeTelevisionNew,SCL,Single Family Low Income,Television,2,ENERGY STAR Ultra-High Definition TV,New,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163,0.627850163
SCLSingle Family Low Income,SCLSingle Family Low IncomeTelevision,SCLSingle Family Low IncomeTelevision1,SCLSingle Family Low IncomeTelevision1New,SCLSingle Family Low IncomeTelevisionMarket Average TVNew,SCLSingle Family Low IncomeTelevisionNew,SCL,Single Family Low Income,Television,1,Market Average TV,New,0.3721498,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837,0.372149837
SCLSingle Family Low Income,SCLSingle Family Low IncomeVentilation - Air,SCLSingle Family Low IncomeVentilation - Air2,SCLSingle Family Low IncomeVentilation - Air2Existing,SCLSingle Family Low IncomeVentilation - AirFederal Standard 2019 ECM Fan MotorExisting,SCLSingle Family Low IncomeVentilation - AirExisting,SCL,Single Family Low Income,Ventilation - Air,2,Federal Standard 2019 ECM Fan Motor,Existing,0.197631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
